Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,ponderal_index,mass_index,surface_area,lean_body_mass,basal_metabolic_rate,estimated_energy_requirements
Daniel Riedo,M,26.0,194.0,94.0,Switzerland,SUI,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 110 metres Hurdles,,12.874271507977118,24.97608672547561,2.2573656680605105,70.856,2154.082,3674.4432
Peter Rieger,M,27.0,185.0,78.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Long Jump,,12.31911239215841,22.79035792549306,2.0146798039483826,61.941,1882.3050000000003,3239.6004000000003
Jos David Riesco,M,20.0,182.0,76.0,Peru,PER,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 110 metres Hurdles,,12.606642240744401,22.944088878154812,1.9690822470704958,60.32599999999999,1887.046,3243.0288
Andrew Riley,M,23.0,185.0,82.0,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 110 metres Hurdles,,12.950861745602431,23.959094229364496,2.057958980095551,63.569,1964.3050000000003,3371.9076000000005
Andrew Riley,M,27.0,185.0,82.0,Jamaica,JAM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,,12.950861745602431,23.959094229364496,2.057958980095551,63.569,1937.3050000000003,3333.7876
Ivan Harris Riley,M,23.0,183.0,74.0,United States,USA,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 400 metres Hurdles,Bronze,12.0747584191661,22.096807907073963,1.954640281822333,59.778999999999996,1844.299,3172.7412000000004
Carl E. Ring,M,26.0,180.0,68.0,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 110 metres Hurdles,,11.65980795610425,20.98765432098765,1.8631815619106393,56.536,1726.54,2986.6824
Karl Arvid Ringstrand,M,20.0,,,Sweden,SWE,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 400 metres,,,,,,,
Karl Arvid Ringstrand,M,20.0,,,Sweden,SWE,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Long Jump,,,,,,,
"Jan William Joslin ""John"" Rinkel",M,23.0,183.0,75.0,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres,,12.237930830235912,22.395413419331717,1.9658229487461962,60.18599999999999,1858.049,3196.2880000000005
"Jan William Joslin ""John"" Rinkel",M,23.0,183.0,75.0,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,,12.237930830235912,22.395413419331717,1.9658229487461962,60.18599999999999,1858.049,3196.2880000000005
Felix Rinner,M,21.0,185.0,,Austria,AUT,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 400 metres,,,,,,,
Felix Rinner,M,25.0,185.0,,Austria,AUT,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 200 metres,,,,,,,
Jussi Antero Rintamki,M,25.0,175.0,68.0,Finland,FIN,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 400 metres Hurdles,,12.68804664723032,22.20408163265306,1.825514121572414,55.20099999999999,1708.275,2969.2324000000003
Jussi Antero Rintamki,M,25.0,175.0,68.0,Finland,FIN,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 4 x 400 metres Relay,,12.68804664723032,22.20408163265306,1.825514121572414,55.20099999999999,1708.275,2969.2324000000003
Jacques Riparelli,M,25.0,183.0,80.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 100 metres Relay,,13.053792885584972,23.888440980620498,2.020489548036703,62.22099999999999,1913.299,3294.9619999999995
Jacques Riparelli,M,29.0,183.0,80.0,Italy,ITA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,,13.053792885584972,23.888440980620498,2.020489548036703,62.22099999999999,1886.299,3256.8419999999996
"Richard Nicholson ""Dick"" Ripley",M,22.0,,,Great Britain,GBR,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,,,,,,
Milan Risti,M,24.0,188.0,83.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,,12.491211003342228,23.48347668628339,2.092854101886158,64.777,1986.3140000000003,3402.1124
Wilhelm Ritzenhoff,M,27.0,177.0,80.0,Germany,GER,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 100 metres,,14.426805870916514,25.53544639152223,1.9722419234104476,60.618999999999986,1869.781,3243.526
"Carlos ""Camilo"" Rivas",M,,,,Argentina,ARG,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 100 metres,,,,,,,
"Carlos ""Camilo"" Rivas",M,,,,Argentina,ARG,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 4 x 100 metres Relay,,,,,,,
Rogelio Rivas Aval,M,20.0,170.0,65.0,Spain,ESP,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 100 metres,,13.230205577040506,22.49134948096886,1.7535977042116837,52.644999999999996,1675.76,2919.262
Yeison Javier Rivas Rivas,M,28.0,173.0,66.0,Colombia,COL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,,12.74693074186944,22.052190183434128,1.787540626411066,53.852999999999994,1650.519,2882.7568
"Francisco ""Frank"" Rivera Paniagua",M,24.0,175.0,59.0,Puerto Rico,PUR,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 400 metres,,11.008746355685131,19.26530612244898,1.718624560473707,51.538,1591.275,2766.8412000000003
"Francisco ""Frank"" Rivera Paniagua",M,28.0,175.0,59.0,Puerto Rico,PUR,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 4 x 400 metres Relay,,11.008746355685131,19.26530612244898,1.718624560473707,51.538,1564.275,2728.7212000000004
Luis Alberto Rivera Morales,M,25.0,183.0,79.0,Mexico,MEX,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Long Jump,,12.89062047451516,23.589835468362743,2.009716867334328,61.81400000000001,1899.549,3271.4152000000004
Hussain Riyaz,M,21.0,157.0,50.0,Maldives,MDV,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,,12.92025386748419,20.28479857195018,1.480661634478702,43.069,1397.721,2486.382
Syed Meshaq Rizvi,M,22.0,175.0,65.0,Pakistan,PAK,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres,,12.128279883381925,21.224489795918366,1.7908412344206386,53.980000000000004,1687.275,2927.1820000000002
Ricardo Roach Gonzlez,M,27.0,183.0,75.0,Chile,CHI,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 200 metres,,12.237930830235912,22.395413419331717,1.9658229487461962,60.18599999999999,1831.049,3158.1679999999997
Ricardo Roach Gonzlez,M,27.0,183.0,75.0,Chile,CHI,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,,12.237930830235912,22.395413419331717,1.9658229487461962,60.18599999999999,1831.049,3158.1679999999997
Rodrigo Roach Gonzlez,M,27.0,157.0,50.0,Chile,CHI,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,,12.92025386748419,20.28479857195018,1.480661634478702,43.069,1357.221,2429.202
Robert Campbell Robb,M,26.0,,,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 400 metres,,,,,,,
William Corbett Robbins,M,22.0,,,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 400 metres,,,,,,,
"Irvin ""Bo"" Roberson",M,25.0,185.0,81.0,United States,USA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Long Jump,Silver,12.792924407241426,23.66691015339664,2.047255091040425,63.16199999999999,1937.0550000000003,3329.3008
"William ""Bill"" Roberts",M,24.0,173.0,70.0,Great Britain,GBR,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 400 metres,,13.519471998952435,23.38868655818771,1.8328056518919316,55.480999999999995,1732.519,3015.0640000000003
"William ""Bill"" Roberts",M,24.0,173.0,70.0,Great Britain,GBR,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 4 x 400 metres Relay,Gold,13.519471998952435,23.38868655818771,1.8328056518919316,55.480999999999995,1732.519,3015.0640000000003
"William ""Bill"" Roberts",M,36.0,173.0,70.0,Great Britain,GBR,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 400 metres,,13.519471998952435,23.38868655818771,1.8328056518919316,55.480999999999995,1651.519,2900.704
"William ""Bill"" Roberts",M,36.0,173.0,70.0,Great Britain,GBR,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,,13.519471998952435,23.38868655818771,1.8328056518919316,55.480999999999995,1651.519,2900.704
Edwin Anthony Roberts,M,23.0,173.0,68.0,Trinidad and Tobago,TTO,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 200 metres,Bronze,13.133201370410937,22.720438370810918,1.8103645479923427,54.667,1711.769,2977.5004
Edwin Anthony Roberts,M,23.0,173.0,68.0,Trinidad and Tobago,TTO,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,13.133201370410937,22.720438370810918,1.8103645479923427,54.667,1711.769,2977.5004
Edwin Anthony Roberts,M,27.0,173.0,68.0,Trinidad and Tobago,TTO,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 200 metres,,13.133201370410937,22.720438370810918,1.8103645479923427,54.667,1684.769,2939.3804
Edwin Anthony Roberts,M,27.0,173.0,68.0,Trinidad and Tobago,TTO,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,,13.133201370410937,22.720438370810918,1.8103645479923427,54.667,1684.769,2939.3804
Edwin Anthony Roberts,M,27.0,173.0,68.0,Trinidad and Tobago,TTO,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 400 metres Relay,,13.133201370410937,22.720438370810918,1.8103645479923427,54.667,1684.769,2939.3804
Edwin Anthony Roberts,M,31.0,173.0,68.0,Trinidad and Tobago,TTO,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 200 metres,,13.133201370410937,22.720438370810918,1.8103645479923427,54.667,1657.769,2901.2604
Edwin Anthony Roberts,M,31.0,173.0,68.0,Trinidad and Tobago,TTO,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,,13.133201370410937,22.720438370810918,1.8103645479923427,54.667,1657.769,2901.2604
Gil Roberts,M,27.0,188.0,82.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres,,12.340714485229672,23.20054323223178,2.082100323512081,64.36999999999999,1952.3140000000003,3349.9755999999998
Gil Roberts,M,27.0,188.0,82.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,Gold,12.340714485229672,23.20054323223178,2.082100323512081,64.36999999999999,1952.3140000000003,3349.9755999999998
James L. Roberts,M,20.0,,,Liberia,LBR,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 100 metres,,,,,,,
James L. Roberts,M,20.0,,,Liberia,LBR,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 200 metres,,,,,,,
James L. Roberts,M,20.0,,,Liberia,LBR,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 4 x 100 metres Relay,,,,,,,
James L. Roberts,M,23.0,,,Liberia,LBR,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 100 metres,,,,,,,
James L. Roberts,M,23.0,,,Liberia,LBR,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 200 metres,,,,,,,
Stevon E. Roberts,M,21.0,178.0,70.0,Barbados,BAR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 400 metres Relay,,12.41189328892476,22.093170054286073,1.8710590432526395,56.816,1777.784,3070.634
Josef Robertson,M,25.0,176.0,73.0,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 400 metres Hurdles,,13.390131949661908,23.56663223140496,1.8891881960671537,57.503,1782.028,3092.3624
Lawson Robertson,M,20.0,183.0,68.0,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 100 metres,,11.095723952747226,20.305174833527424,1.8856437745006427,57.337,1782.049,3060.0504
Lawson Robertson,M,22.0,183.0,68.0,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 100 metres,,11.095723952747226,20.305174833527424,1.8856437745006427,57.337,1768.549,3040.9904000000006
Lawson Robertson,M,22.0,183.0,68.0,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 400 metres,,11.095723952747226,20.305174833527424,1.8856437745006427,57.337,1768.549,3040.9904000000006
Lawson Robertson,M,24.0,183.0,68.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 100 metres,,11.095723952747226,20.305174833527424,1.8856437745006427,57.337,1755.049,3021.9304
Lawson Robertson,M,24.0,183.0,68.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 200 metres,,11.095723952747226,20.305174833527424,1.8856437745006427,57.337,1755.049,3021.9304
"Maximilian ""Max"" Robertson",M,24.0,185.0,72.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres Hurdles,,11.371488361992379,21.0372534696859,1.9472967442261215,59.498999999999995,1820.055,3126.9096000000004
"Maximilian ""Max"" Robertson",M,28.0,185.0,72.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 400 metres Hurdles,,11.371488361992379,21.0372534696859,1.9472967442261215,59.498999999999995,1793.055,3088.7896
"Raymond Amos ""Ray"" Robertson",M,22.0,175.0,61.0,United States,USA,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 400 metres,,11.38192419825073,19.918367346938776,1.7431473051464141,52.35199999999999,1632.275,2832.9948000000004
Albert Robinson,M,23.0,187.0,84.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,,12.845602132247611,24.021275987303035,2.0954156585825214,64.91699999999999,2001.8110000000001,3429.7932
"Clarence Earl ""Arnie"" Robinson, Jr.",M,24.0,188.0,74.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Long Jump,Bronze,11.136742340329215,20.937075599818925,1.9932154518568197,61.114000000000004,1862.564,3190.1911999999998
"Clarence Earl ""Arnie"" Robinson, Jr.",M,28.0,188.0,74.0,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Long Jump,Gold,11.136742340329215,20.937075599818925,1.9932154518568197,61.114000000000004,1835.564,3152.0712
Barry Clyde Robinson,M,23.0,187.0,76.0,New Zealand,NZL,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 200 metres,,11.622211452985935,21.7335354170837,2.0081551581895547,61.661,1891.8110000000001,3241.4188000000004
Barry Clyde Robinson,M,23.0,187.0,76.0,New Zealand,NZL,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 400 metres,,11.622211452985935,21.7335354170837,2.0081551581895547,61.661,1891.8110000000001,3241.4188000000004
Byron Robinson,M,21.0,175.0,75.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres Hurdles,,13.994169096209912,24.489795918367346,1.9031365319240374,58.05,1831.525,3172.1800000000003
Garth Barrington Robinson,M,25.0,175.0,75.0,Jamaica,JAM,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,13.994169096209912,24.489795918367346,1.9031365319240374,58.05,1804.525,3134.0600000000004
"Matthew MacKenzie ""Mack"" Robinson",M,22.0,186.0,77.0,United States,USA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 200 metres,Silver,11.966079738225687,22.25690831309978,2.0115080104927436,61.801,1907.308,3269.0996
Patrick D. Robinson,M,20.0,185.0,82.0,Jamaica,JAM,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,,12.950861745602431,23.959094229364496,2.057958980095551,63.569,1984.5550000000003,3400.4976
"Reynaud Syverne ""Rey"" Robinson",M,20.0,183.0,66.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,,10.769379130607602,19.70796380901191,1.8618707804441952,56.522999999999996,1754.549,3012.9568
Rohan Stuart Robinson,M,24.0,188.0,79.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres Hurdles,,11.889224930892,22.351742870076958,2.049378983478952,63.149,1931.3140000000003,3307.9252
Rohan Stuart Robinson,M,28.0,188.0,79.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,,11.889224930892,22.351742870076958,2.049378983478952,63.149,1904.3140000000003,3269.8052
"Thomas Augustus ""Tom"" Robinson",M,18.0,180.0,82.0,Bahamas,BAH,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 100 metres,,14.060356652949244,25.30864197530864,2.0174825039900472,62.233999999999995,1973.04,3392.5776
"Thomas Augustus ""Tom"" Robinson",M,18.0,180.0,82.0,Bahamas,BAH,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 200 metres,,14.060356652949244,25.30864197530864,2.0174825039900472,62.233999999999995,1973.04,3392.5776
"Thomas Augustus ""Tom"" Robinson",M,22.0,180.0,82.0,Bahamas,BAH,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 100 metres,,14.060356652949244,25.30864197530864,2.0174825039900472,62.233999999999995,1946.04,3354.4576
"Thomas Augustus ""Tom"" Robinson",M,22.0,180.0,82.0,Bahamas,BAH,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 200 metres,,14.060356652949244,25.30864197530864,2.0174825039900472,62.233999999999995,1946.04,3354.4576
"Thomas Augustus ""Tom"" Robinson",M,26.0,180.0,82.0,Bahamas,BAH,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 100 metres,,14.060356652949244,25.30864197530864,2.0174825039900472,62.233999999999995,1919.04,3316.3376000000003
"Thomas Augustus ""Tom"" Robinson",M,30.0,180.0,82.0,Bahamas,BAH,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,,14.060356652949244,25.30864197530864,2.0174825039900472,62.233999999999995,1892.04,3278.2176000000004
"Thomas Augustus ""Tom"" Robinson",M,30.0,180.0,82.0,Bahamas,BAH,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,,14.060356652949244,25.30864197530864,2.0174825039900472,62.233999999999995,1892.04,3278.2176000000004
Kevin Bernard Robinzine,M,22.0,178.0,64.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,Gold,11.348016721302638,20.199469763918696,1.8011393491452972,54.373999999999995,1688.534,2919.8232
Dayron Robles Planes,M,21.0,191.0,80.0,Cuba,CUB,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 110 metres Hurdles,Gold,11.481268812238346,21.929223431375238,2.0841489763068175,64.35699999999999,1980.3229999999999,3376.25
Dayron Robles Planes,M,25.0,191.0,80.0,Cuba,CUB,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 110 metres Hurdles,,11.481268812238346,21.929223431375238,2.0841489763068175,64.35699999999999,1953.3229999999999,3338.1299999999997
Valentn Rocandio Cilveti,M,25.0,175.0,72.0,Spain,ESP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,,13.434402332361516,23.510204081632654,1.8704031272337285,56.82899999999999,1763.275,3063.4196
"Giovanni ""Gianni"" Rocca",M,19.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,,,,,,,
"Giovanni ""Gianni"" Rocca",M,23.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 400 metres,,,,,,,
"Giovanni ""Gianni"" Rocca",M,23.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 4 x 400 metres Relay,,,,,,,
"Kenneth James ""Ken"" Roche",M,22.0,188.0,84.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 400 metres,,12.641707521454785,23.766410140334994,2.1035336363476165,65.184,2013.5640000000003,3444.7192
"Kenneth James ""Ken"" Roche",M,22.0,188.0,84.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 400 metres Hurdles,,12.641707521454785,23.766410140334994,2.1035336363476165,65.184,2013.5640000000003,3444.7192
"Kenneth James ""Ken"" Roche",M,22.0,188.0,84.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 400 metres Relay,,12.641707521454785,23.766410140334994,2.1035336363476165,65.184,2013.5640000000003,3444.7192
"Patrick Joseph ""Paddy"" Roche",M,,,,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 100 metres,,,,,,,
"Patrick Joseph ""Paddy"" Roche",M,,,,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 200 metres,,,,,,,
Andrew Rock,M,22.0,185.0,79.0,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 400 metres Relay,Gold,12.477049730519415,23.08254200146092,2.025617034416223,62.348,1929.8050000000003,3310.7972000000004
Richard Oliver Rock,M,18.0,180.0,65.0,Canada,CAN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Long Jump,,11.14540466392318,20.061728395061728,1.827793238546835,55.315,1739.29,2992.282
"Joseph ""Joe"" Rodan",M,33.0,185.0,75.0,Fiji,FIJ,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres,,11.845300377075395,21.913805697589478,1.9813758427117765,60.72,1800.555,3111.78
"Joseph ""Joe"" Rodan",M,37.0,185.0,75.0,Fiji,FIJ,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres,,11.845300377075395,21.913805697589478,1.9813758427117765,60.72,1773.555,3073.6600000000003
"Joseph ""Joe"" Rodan",M,37.0,185.0,75.0,Fiji,FIJ,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres Hurdles,,11.845300377075395,21.913805697589478,1.9813758427117765,60.72,1773.555,3073.6600000000003
"Friedrich ""Fritz"" Roderfeld",M,21.0,184.0,72.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 200 metres,,11.55790252321854,21.266540642722116,1.9396597611934443,59.232,1835.3020000000001,3150.1036
Sebastian William Gregory Rodger,M,25.0,180.0,68.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres Hurdles,,11.65980795610425,20.98765432098765,1.8631815619106393,56.536,1733.29,2996.2124000000003
"Michael ""Mike"" Rodgers",M,31.0,175.0,81.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,,15.113702623906706,26.448979591836736,1.9664143823385003,60.492000000000004,1846.525,3218.1608
Brendon Rodney,M,24.0,195.0,80.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 200 metres,,10.78912321515872,21.038790269559502,2.1157028026817963,65.425,1980.085,3369.2439999999997
Brendon Rodney,M,24.0,195.0,80.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze,10.78912321515872,21.038790269559502,2.1157028026817963,65.425,1980.085,3369.2439999999997
Antnio Alexandre Sarsfield Rodrigues,M,26.0,170.0,,Portugal,POR,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,,,,,,,
Jaime Nharimue Rodrigues,M,33.0,181.0,71.0,Mozambique,MOZ,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres,,11.97354150881126,21.672110130948383,1.9053207125014975,58.024,1725.5430000000001,2996.0088
Jaime Nharimue Rodrigues,M,37.0,181.0,71.0,Mozambique,MOZ,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 400 metres,,11.97354150881126,21.672110130948383,1.9053207125014975,58.024,1698.5430000000001,2957.8888
Pedro Afonso Rodrigues,M,21.0,181.0,72.0,Portugal,POR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 400 metres Hurdles,,12.142182938512827,21.97735111870822,1.9166799571212172,58.431,1820.2930000000001,3133.9156
Pedro Afonso Rodrigues,M,21.0,181.0,72.0,Portugal,POR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 400 metres Relay,,12.142182938512827,21.97735111870822,1.9166799571212172,58.431,1820.2930000000001,3133.9156
Pedro Afonso Rodrigues,M,29.0,181.0,72.0,Portugal,POR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,,12.142182938512827,21.97735111870822,1.9166799571212172,58.431,1766.2930000000001,3057.6756
ngel David Rodrguez Garca,M,28.0,178.0,66.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,,11.702642243843345,20.830703194041156,1.824849269083944,55.188,1675.534,2909.7368
ngel David Rodrguez Garca,M,28.0,178.0,66.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 200 metres,,11.702642243843345,20.830703194041156,1.824849269083944,55.188,1675.534,2909.7368
ngel David Rodrguez Garca,M,32.0,178.0,66.0,Spain,ESP,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,,11.702642243843345,20.830703194041156,1.824849269083944,55.188,1648.534,2871.6168
Eduardo Ivn Rodrguez Ramallo,M,22.0,179.0,64.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,,11.158887033530188,19.97440779001904,1.80846979698228,54.64099999999999,1693.537,2925.2192
Eduardo Ivn Rodrguez Ramallo,M,26.0,179.0,64.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 400 metres Hurdles,,11.158887033530188,19.97440779001904,1.80846979698228,54.64099999999999,1666.537,2887.0992
Eduardo Ivn Rodrguez Ramallo,M,26.0,179.0,64.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 400 metres Relay,,11.158887033530188,19.97440779001904,1.80846979698228,54.64099999999999,1666.537,2887.0992
Guillermo A. Rodrguez Silva,M,,,,Mexico,MEX,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 100 metres,,,,,,,
Guillermo A. Rodrguez Silva,M,,,,Mexico,MEX,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 200 metres,,,,,,,
Ivn Rodrguez Padilla,M,19.0,174.0,63.0,Puerto Rico,PUR,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 200 metres,,11.958943239438545,20.808561236623067,1.7598848885263128,52.899,1675.022,2903.2824
Ivn Rodrguez Padilla,M,19.0,174.0,63.0,Puerto Rico,PUR,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 400 metres,,11.958943239438545,20.808561236623067,1.7598848885263128,52.899,1675.022,2903.2824
Ivn Rodrguez Padilla,M,19.0,174.0,63.0,Puerto Rico,PUR,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 4 x 400 metres Relay,,11.958943239438545,20.808561236623067,1.7598848885263128,52.899,1675.022,2903.2824
