Sex,Age,Height,Weight,Team,Season,Sport,Event,ponderal_index,mass_index,surface_area,lean_body_mass,basal_metabolic_rate,estimated_energy_requirements
M,26,175,68.0,Indonesia,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.68804664723032,22.20408163265306,1.825514121572414,55.20099999999999,1701.525,2959.7024
M,20,174,75.0,Slovenia,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,14.236837189807792,24.772096710265558,1.8952458991514696,57.783,1833.272,3176.314
M,23,182,73.0,Finland,Summer,Athletics,Athletics Men's 400 metres,12.109011625978175,22.03840115928028,1.9356654373536135,59.105000000000004,1825.546,3143.7984
M,23,182,73.0,Finland,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.109011625978175,22.03840115928028,1.9356654373536135,59.105000000000004,1825.546,3143.7984
M,35,185,79.0,Finland,Summer,Athletics,Athletics Men's 110 metres Hurdles,12.477049730519415,23.08254200146092,2.025617034416223,62.348,1842.0550000000003,3186.9072000000006
M,23,173,69.0,Thailand,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.326336684681687,23.054562464499313,1.821631854078725,55.074,1725.519,3001.0472
M,19,180,78.0,Thailand,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.374485596707817,24.074074074074073,1.9750545540121707,60.605999999999995,1911.29,3288.8604
M,27,180,78.0,Thailand,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.374485596707817,24.074074074074073,1.9750545540121707,60.605999999999995,1857.29,3212.6204000000002
M,21,180,70.0,Japan,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.002743484224965,21.604938271604937,1.8862773804080817,57.349999999999994,1787.79,3081.4260000000004
M,24,188,87.0,Italy,Summer,Athletics,Athletics Men's 110 metres Hurdles,13.093197075792457,24.615210502489816,2.1351404423934923,66.405,2041.3140000000003,3496.2996000000003
M,24,180,75.0,Sweden,Summer,Athletics,Athletics Men's Long Jump,12.860082304526747,23.148148148148145,1.9424056238059446,59.385000000000005,1836.29,3170.57
M,28,180,75.0,Sweden,Summer,Athletics,Athletics Men's Long Jump,12.860082304526747,23.148148148148145,1.9424056238059446,59.385000000000005,1809.29,3132.4500000000003
M,25,183,76.0,Soviet Union,Summer,Athletics,Athletics Men's 400 metres,12.401103241305723,22.694018931589476,1.9769202064523155,60.593,1858.299,3200.7748
M,25,183,76.0,Soviet Union,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.401103241305723,22.694018931589476,1.9769202064523155,60.593,1858.299,3200.7748
M,23,195,90.0,Czech Republic,Summer,Athletics,Athletics Men's 110 metres Hurdles,12.137763617053558,23.668639053254438,2.2243057442383516,69.49499999999999,2124.335,3614.242
M,31,195,90.0,Czech Republic,Summer,Athletics,Athletics Men's 110 metres Hurdles,12.137763617053558,23.668639053254438,2.2243057442383516,69.49499999999999,2070.335,3538.0020000000004
M,18,178,70.0,Bermuda,Summer,Athletics,Athletics Men's 400 metres,12.41189328892476,22.093170054286073,1.8710590432526395,56.816,1798.034,3099.224
M,25,170,62.0,Trinidad and Tobago,Summer,Athletics,Athletics Men's Long Jump,12.619580704254021,21.453287197231838,1.7187323830585406,51.42399999999999,1600.76,2800.9716
M,26,175,72.0,Poland,Summer,Athletics,Athletics Men's 400 metres,13.434402332361516,23.510204081632654,1.8704031272337285,56.82899999999999,1756.525,3053.8896000000004
M,26,175,72.0,Poland,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,13.434402332361516,23.510204081632654,1.8704031272337285,56.82899999999999,1756.525,3053.8896000000004
M,30,175,72.0,Poland,Summer,Athletics,Athletics Men's 400 metres,13.434402332361516,23.510204081632654,1.8704031272337285,56.82899999999999,1729.525,3015.7696
M,30,175,72.0,Poland,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,13.434402332361516,23.510204081632654,1.8704031272337285,56.82899999999999,1729.525,3015.7696
M,27,175,70.0,Great Britain,Summer,Athletics,Athletics Men's 100 metres,13.061224489795919,22.857142857142858,1.8481430181213463,56.015,1722.275,2997.266
M,27,175,70.0,Great Britain,Summer,Athletics,Athletics Men's 200 metres,13.061224489795919,22.857142857142858,1.8481430181213463,56.015,1722.275,2997.266
M,23,176,78.0,Poland,Summer,Athletics,Athletics Men's 100 metres,14.307264274981218,25.180785123966942,1.9431360718268589,59.538,1864.278,3229.1564
M,23,176,78.0,Poland,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,14.307264274981218,25.180785123966942,1.9431360718268589,59.538,1864.278,3229.1564
M,31,183,79.0,United States,Summer,Athletics,Athletics Men's 110 metres Hurdles,12.89062047451516,23.589835468362743,2.009716867334328,61.81400000000001,1859.049,3214.2352
M,21,183,68.0,Barbados,Summer,Athletics,Athletics Men's 110 metres Hurdles,11.095723952747226,20.305174833527424,1.8856437745006427,57.337,1775.299,3050.5204000000003
M,21,193,90.0,Germany,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.519027182563724,24.161722462347985,2.207742607355743,68.961,2127.829,3622.51
M,25,193,90.0,Germany,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.519027182563724,24.161722462347985,2.207742607355743,68.961,2100.829,3584.3900000000003
M,25,171,71.0,Senegal,Summer,Athletics,Athletics Men's 100 metres,14.199400785286864,24.280975342840534,1.8284087959951711,55.354,1729.513,3018.2888
M,29,171,71.0,Senegal,Summer,Athletics,Athletics Men's 100 metres,14.199400785286864,24.280975342840534,1.8284087959951711,55.354,1702.513,2980.1688
M,29,171,71.0,Senegal,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,14.199400785286864,24.280975342840534,1.8284087959951711,55.354,1702.513,2980.1688
M,32,171,71.0,Senegal,Summer,Athletics,Athletics Men's 100 metres,14.199400785286864,24.280975342840534,1.8284087959951711,55.354,1682.263,2951.5788
M,32,171,71.0,Senegal,Summer,Athletics,Athletics Men's 200 metres,14.199400785286864,24.280975342840534,1.8284087959951711,55.354,1682.263,2951.5788
M,32,171,71.0,Senegal,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,14.199400785286864,24.280975342840534,1.8284087959951711,55.354,1682.263,2951.5788
M,18,179,57.0,Guinea,Summer,Athletics,Athletics Men's 200 metres,9.938383764237823,17.789706937985706,1.7215973471828612,51.79199999999999,1624.287,2798.5116
M,18,179,57.0,Guinea,Summer,Athletics,Athletics Men's 400 metres Hurdles,9.938383764237823,17.789706937985706,1.7215973471828612,51.79199999999999,1624.287,2798.5116
M,22,179,57.0,Guinea,Summer,Athletics,Athletics Men's 400 metres Hurdles,9.938383764237823,17.789706937985706,1.7215973471828612,51.79199999999999,1597.287,2760.3916
M,28,176,71.0,Poland,Summer,Athletics,Athletics Men's 100 metres,13.023279019534186,22.920971074380166,1.8670149950637551,56.68900000000001,1734.278,3016.6787999999997
M,21,175,73.0,Grenada,Summer,Athletics,Athletics Men's 400 metres,13.620991253644315,23.836734693877553,1.8813999342350267,57.236000000000004,1804.025,3125.0864
M,27,184,74.0,Finland,Summer,Athletics,Athletics Men's 110 metres Hurdles,11.878955371085723,21.85727788279773,1.9623782703354031,60.04599999999999,1822.3020000000001,3140.0172
M,19,180,75.0,Hungary,Summer,Athletics,Athletics Men's 400 metres Hurdles,12.860082304526747,23.148148148148145,1.9424056238059446,59.385000000000005,1870.04,3218.2200000000003
M,19,180,77.0,Hungary,Summer,Athletics,Athletics Men's 100 metres,13.203017832647461,23.76543209876543,1.9642531037672764,60.199,1897.54,3265.3136
M,19,180,77.0,Hungary,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.203017832647461,23.76543209876543,1.9642531037672764,60.199,1897.54,3265.3136
M,19,180,77.0,Hungary,Summer,Athletics,Athletics Men's Long Jump,13.203017832647461,23.76543209876543,1.9642531037672764,60.199,1897.54,3265.3136
M,22,190,80.0,Hungary,Summer,Athletics,Athletics Men's Long Jump,11.663507799970843,22.1606648199446,2.0762322317883632,64.08999999999999,1968.5700000000002,3361.3239999999996
M,30,190,80.0,Hungary,Summer,Athletics,Athletics Men's Long Jump,11.663507799970843,22.1606648199446,2.0762322317883632,64.08999999999999,1914.5700000000002,3285.084
M,34,190,80.0,Hungary,Summer,Athletics,Athletics Men's Long Jump,11.663507799970843,22.1606648199446,2.0762322317883632,64.08999999999999,1887.5700000000002,3246.964
M,23,180,76.0,Hungary,Summer,Athletics,Athletics Men's 400 metres,13.031550068587103,23.456790123456788,1.9533706884832789,59.792,1856.79,3203.6468000000004
M,23,180,76.0,Hungary,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,13.031550068587103,23.456790123456788,1.9533706884832789,59.792,1856.79,3203.6468000000004
M,27,180,76.0,Hungary,Summer,Athletics,Athletics Men's 400 metres,13.031550068587103,23.456790123456788,1.9533706884832789,59.792,1829.79,3165.5268
M,19,171,70.0,Poland,Summer,Athletics,Athletics Men's 100 metres,13.99940922493071,23.938989774631512,1.8174194464186313,54.947,1756.263,3051.922
M,19,171,70.0,Poland,Summer,Athletics,Athletics Men's 200 metres,13.99940922493071,23.938989774631512,1.8174194464186313,54.947,1756.263,3051.922
M,20,169,61.0,Hungary,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.637748873013207,21.35779559539232,1.6996103392967246,50.75,1615.757,2819.6788
M,25,184,77.0,Poland,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.360534642886496,22.743383742911153,1.9958036086172584,61.266999999999996,1877.0520000000001,3229.7176
M,29,178,67.0,Poland,Summer,Athletics,Athletics Men's 400 metres Hurdles,11.879955005113699,21.146319909102385,1.8365494079196072,55.595,1682.534,2923.7536
M,21,176,66.0,Japan,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.106146694214877,21.306818181818183,1.8099608474155573,54.653999999999996,1712.778,2965.6548
M,25,176,66.0,Japan,Summer,Athletics,Athletics Men's 400 metres,12.106146694214877,21.306818181818183,1.8099608474155573,54.653999999999996,1685.778,2927.5348
M,25,176,66.0,Japan,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.106146694214877,21.306818181818183,1.8099608474155573,54.653999999999996,1685.778,2927.5348
M,26,176,64.0,Ethiopia,Summer,Athletics,Athletics Men's 400 metres,11.739293764087153,20.66115702479339,1.786444369911719,53.84,1651.528,2870.9112
M,26,176,64.0,Ethiopia,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,11.739293764087153,20.66115702479339,1.786444369911719,53.84,1651.528,2870.9112
M,25,182,62.0,Algeria,Summer,Athletics,Athletics Men's 110 metres Hurdles,10.28436603850201,18.717546190073662,1.805861952465169,54.628,1660.796,2865.7236000000003
M,23,187,68.0,Iran,Summer,Athletics,Athletics Men's 100 metres,10.398820773724257,19.445794846864363,1.9154365765054582,58.405,1781.8110000000001,3053.0444
M,23,185,77.0,Canada,Summer,Athletics,Athletics Men's 110 metres Hurdles,12.161175053797404,22.498173849525198,2.0036616456815466,61.534000000000006,1895.5550000000003,3254.1736
M,30,180,74.0,Great Britain,Summer,Athletics,Athletics Men's 110 metres Hurdles,12.688614540466391,22.839506172839506,1.9313561673246706,58.977999999999994,1782.04,3089.8432000000003
M,23,171,58.0,Japan,Summer,Athletics,Athletics Men's 100 metres,11.599510500656875,19.835162956123252,1.6778201312617231,50.063,1564.263,2731.2403999999997
M,23,171,58.0,Japan,Summer,Athletics,Athletics Men's Long Jump,11.599510500656875,19.835162956123252,1.6778201312617231,50.063,1564.263,2731.2403999999997
M,27,171,58.0,Japan,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,11.599510500656875,19.835162956123252,1.6778201312617231,50.063,1537.263,2693.1204
M,27,171,58.0,Japan,Summer,Athletics,Athletics Men's Long Jump,11.599510500656875,19.835162956123252,1.6778201312617231,50.063,1537.263,2693.1204
M,19,171,62.0,Japan,Summer,Athletics,Athletics Men's Long Jump,12.399476742081486,21.20310522895934,1.7260563573488628,51.691,1646.263,2863.5476
M,23,171,62.0,Japan,Summer,Athletics,Athletics Men's Long Jump,12.399476742081486,21.20310522895934,1.7260563573488628,51.691,1619.263,2825.4276
M,20,180,62.0,Japan,Summer,Athletics,Athletics Men's 200 metres,10.63100137174211,19.1358024691358,1.7914527494423929,54.093999999999994,1684.54,2902.5816
M,20,180,62.0,Japan,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,10.63100137174211,19.1358024691358,1.7914527494423929,54.093999999999994,1684.54,2902.5816
M,24,180,62.0,Japan,Summer,Athletics,Athletics Men's 200 metres,10.63100137174211,19.1358024691358,1.7914527494423929,54.093999999999994,1657.54,2864.4616
M,24,180,62.0,Japan,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,10.63100137174211,19.1358024691358,1.7914527494423929,54.093999999999994,1657.54,2864.4616
M,28,180,62.0,Japan,Summer,Athletics,Athletics Men's 200 metres,10.63100137174211,19.1358024691358,1.7914527494423929,54.093999999999994,1630.54,2826.3416
M,28,180,62.0,Japan,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,10.63100137174211,19.1358024691358,1.7914527494423929,54.093999999999994,1630.54,2826.3416
M,23,178,70.0,Japan,Summer,Athletics,Athletics Men's 400 metres,12.41189328892476,22.093170054286073,1.8710590432526395,56.816,1764.284,3051.5740000000005
M,23,178,70.0,Japan,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.41189328892476,22.093170054286073,1.8710590432526395,56.816,1764.284,3051.5740000000005
M,27,178,70.0,Japan,Summer,Athletics,Athletics Men's 400 metres,12.41189328892476,22.093170054286073,1.8710590432526395,56.816,1737.284,3013.4539999999997
M,27,178,70.0,Japan,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.41189328892476,22.093170054286073,1.8710590432526395,56.816,1737.284,3013.4539999999997
M,27,178,70.0,Japan,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.41189328892476,22.093170054286073,1.8710590432526395,56.816,1737.284,3013.4539999999997
M,31,178,70.0,Japan,Summer,Athletics,Athletics Men's 400 metres,12.41189328892476,22.093170054286073,1.8710590432526395,56.816,1710.284,2975.334
M,31,178,70.0,Japan,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.41189328892476,22.093170054286073,1.8710590432526395,56.816,1710.284,2975.334
M,23,180,67.0,Japan,Summer,Athletics,Athletics Men's 200 metres,11.488340192043895,20.679012345679013,1.8514870595095652,56.129000000000005,1733.04,2991.7256
M,23,180,67.0,Japan,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,11.488340192043895,20.679012345679013,1.8514870595095652,56.129000000000005,1733.04,2991.7256
M,27,180,67.0,Japan,Summer,Athletics,Athletics Men's 200 metres,11.488340192043895,20.679012345679013,1.8514870595095652,56.129000000000005,1706.04,2953.6056000000003
M,26,170,70.0,Japan,Summer,Athletics,Athletics Men's Long Jump,14.247913698351315,24.221453287197235,1.809707801753247,54.67999999999999,1704.01,2979.8160000000003
M,19,160,67.0,Kiribati,Summer,Athletics,Athletics Men's 100 metres,16.357421874999996,26.171874999999996,1.6999459072707828,50.789,1659.98,2921.9256
M,21,183,75.0,Spain,Summer,Athletics,Athletics Men's 100 metres,12.237930830235912,22.395413419331717,1.9658229487461962,60.18599999999999,1871.549,3215.348
M,21,183,75.0,Spain,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.237930830235912,22.395413419331717,1.9658229487461962,60.18599999999999,1871.549,3215.348
M,25,183,75.0,Spain,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.237930830235912,22.395413419331717,1.9658229487461962,60.18599999999999,1844.549,3177.228
M,21,184,73.0,Great Britain,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,11.718428947152132,21.561909262759922,1.9510637541249443,59.638999999999996,1849.0520000000001,3173.6504
M,25,184,73.0,Great Britain,Summer,Athletics,Athletics Men's 200 metres,11.718428947152132,21.561909262759922,1.9510637541249443,59.638999999999996,1822.0520000000001,3135.5304
M,29,174,67.0,Algeria,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.718241222894962,22.12973972783723,1.8065347494165227,54.527,1662.522,2902.1696
M,23,182,73.0,Finland,Summer,Athletics,Athletics Men's 400 metres,12.109011625978175,22.03840115928028,1.9356654373536135,59.105000000000004,1825.546,3143.7984
M,23,182,73.0,Finland,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.109011625978175,22.03840115928028,1.9356654373536135,59.105000000000004,1825.546,3143.7984
M,20,173,60.0,Liberia,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,11.588118856244945,20.04744562130375,1.716579927348902,51.411,1622.019,2817.7160000000003
M,26,163,67.0,Palau,Summer,Athletics,Athletics Men's 100 metres,15.47077213238271,25.21735857578381,1.722995439738544,51.58999999999999,1627.739,2871.4036
M,21,178,66.0,Senegal,Summer,Athletics,Athletics Men's 200 metres,11.702642243843345,20.830703194041156,1.824849269083944,55.188,1722.784,2976.4467999999997
M,21,178,66.0,Senegal,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,11.702642243843345,20.830703194041156,1.824849269083944,55.188,1722.784,2976.4467999999997
M,25,178,66.0,Senegal,Summer,Athletics,Athletics Men's 200 metres,11.702642243843345,20.830703194041156,1.824849269083944,55.188,1695.784,2938.3268
M,21,172,67.0,Papua New Guinea,Summer,Athletics,Athletics Men's 200 metres,13.167079628208837,22.647376960519203,1.7914563832133348,53.992999999999995,1706.516,2967.6176
M,21,172,67.0,Papua New Guinea,Summer,Athletics,Athletics Men's 400 metres,13.167079628208837,22.647376960519203,1.7914563832133348,53.992999999999995,1706.516,2967.6176
M,22,170,67.0,Japan,Summer,Athletics,Athletics Men's 400 metres Hurdles,13.63728882556483,23.18339100346021,1.776329722893009,53.45899999999999,1689.76,2947.2956000000004
M,26,170,67.0,Japan,Summer,Athletics,Athletics Men's 400 metres Hurdles,13.63728882556483,23.18339100346021,1.776329722893009,53.45899999999999,1662.76,2909.1756
M,30,170,67.0,Japan,Summer,Athletics,Athletics Men's 400 metres Hurdles,13.63728882556483,23.18339100346021,1.776329722893009,53.45899999999999,1635.76,2871.0556
M,30,170,67.0,Japan,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,13.63728882556483,23.18339100346021,1.776329722893009,53.45899999999999,1635.76,2871.0556
